test_cost,fp_cost,quarantine_cost,infection_cost,n,p,beta,gamma,napt,ntpa,testing_gap,tests_per_period,turnaround_time,restriction_time,fn,fp,total_infection,total_quarantined_days,total_test_cost,total_false_positives
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,1,8,0.1,0.1,705.26,1416.32,34425.0,119.22
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,1,8,0.1,0.1,587.74,3171.0,34425.0,415.24
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,1,8,0.1,0.1,692.06,1691.78,34425.0,133.88
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,1,8,0.1,0.1,645.26,2445.08,34425.0,255.66
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,1,8,0.1,0.1,585.7,2977.8,34425.0,376.54
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,1,8,0.1,0.1,686.76,1766.7,34425.0,149.8
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,1,8,0.1,0.1,534.04,3759.82,34425.0,549.92
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,1,8,0.1,0.1,640.18,2169.28,34425.0,222.1
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,1,9,0.1,0.1,700.48,1557.82,34425.0,118.82
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,1,9,0.1,0.1,587.14,3440.74,34425.0,414.7
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,1,9,0.1,0.1,677.48,1796.66,34425.0,128.3
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,90,1,9,0.1,0.1,636.04,2611.12,34425.0,251.36
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,90,1,9,0.1,0.1,582.64,3278.06,34425.0,386.24
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,90,1,9,0.1,0.1,670.3,1877.54,34425.0,145.98
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,90,1,9,0.1,0.1,528.42,3813.04,34425.0,523.84
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,90,1,9,0.1,0.1,649.3,2452.56,34425.0,232.72
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,90,1,10,0.1,0.1,697.54,1689.94,34425.0,120.08
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,90,1,10,0.1,0.1,576.6,3583.38,34425.0,410.74
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,90,1,10,0.1,0.1,683.28,1943.22,34425.0,130.44
