test_cost,fp_cost,quarantine_cost,infection_cost,n,p,beta,gamma,napt,ntpa,testing_gap,tests_per_period,turnaround_time,restriction_time,fn,fp,total_infection,total_quarantined_days,total_test_cost,total_false_positives
1,1,1,20,1500,0.0025,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1257.1,1525.26,68175.0,116.87
1,1,1,20,1500,0.0025,0.25,0.2,2,1,2,90,0,6,0.1,0.1,1169.44,3880.58,68175.0,458.6
1,1,1,20,1500,0.0025,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1234.27,2026.16,68175.0,161.6
1,1,1,20,1500,0.0025,0.25,0.2,4,2,2,90,0,6,0.1,0.1,1192.75,3163.72,68175.0,329.48
1,1,1,20,1500,0.0025,0.25,0.2,5,2,2,90,0,6,0.1,0.1,1142.88,4268.86,68175.0,519.25
1,1,1,20,1500,0.0025,0.25,0.2,5,3,2,90,0,6,0.1,0.1,1223.56,2267.74,68175.0,208.35
1,1,1,20,1500,0.0025,0.25,0.2,6,2,2,90,0,6,0.1,0.1,1082.34,5453.76,68175.0,752.05
1,1,1,20,1500,0.0025,0.25,0.2,6,3,2,90,0,6,0.1,0.1,1198.35,3007.24,68175.0,323.8
1,1,1,20,1500,0.003,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1352.26,1623.08,68175.0,116.53
1,1,1,20,1500,0.003,0.25,0.2,2,1,2,90,0,6,0.1,0.1,1291.34,4149.3,68175.0,465.92
1,1,1,20,1500,0.003,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1331.0,2263.42,68175.0,177.15
1,1,1,20,1500,0.003,0.25,0.2,4,2,2,90,0,6,0.1,0.1,1297.15,3439.94,68175.0,346.9
1,1,1,20,1500,0.003,0.25,0.2,5,2,2,90,0,6,0.1,0.1,1258.63,4757.12,68175.0,566.2
1,1,1,20,1500,0.003,0.25,0.2,5,3,2,90,0,6,0.1,0.1,1321.84,2531.64,68175.0,231.67
1,1,1,20,1500,0.003,0.25,0.2,6,2,2,90,0,6,0.1,0.1,1216.33,6214.08,68175.0,828.37
1,1,1,20,1500,0.003,0.25,0.2,6,3,2,90,0,6,0.1,0.1,1299.22,3393.8,68175.0,361.82
1,1,1,20,1500,0.0035,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1432.37,1674.88,68175.0,113.81
1,1,1,20,1500,0.0035,0.25,0.2,2,1,2,90,0,6,0.1,0.1,1384.91,4355.76,68175.0,471.2
1,1,1,20,1500,0.0035,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1411.63,2390.1,68175.0,185.22
1,1,1,20,1500,0.0035,0.25,0.2,4,2,2,90,0,6,0.1,0.1,1385.22,3643.04,68175.0,358.96
1,1,1,20,1500,0.0035,0.25,0.2,5,2,2,90,0,6,0.1,0.1,1354.03,5074.46,68175.0,587.81
1,1,1,20,1500,0.0035,0.25,0.2,5,3,2,90,0,6,0.1,0.1,1403.82,2677.7,68175.0,243.55
1,1,1,20,1500,0.0035,0.25,0.2,6,2,2,90,0,6,0.1,0.1,1315.08,6387.24,68175.0,829.9
1,1,1,20,1500,0.0035,0.25,0.2,6,3,2,90,0,6,0.1,0.1,1384.3,3590.2,68175.0,374.38
1,1,1,20,1750,0.001,0.25,0.2,1,1,2,90,0,6,0.1,0.1,196.66,807.66,68175.0,132.32
1,1,1,20,1750,0.001,0.25,0.2,2,1,2,90,0,6,0.1,0.1,149.94,1655.9,68175.0,293.78
1,1,1,20,1750,0.001,0.25,0.2,3,2,2,90,0,6,0.1,0.1,194.69,305.12,68175.0,31.56
1,1,1,20,1750,0.001,0.25,0.2,4,2,2,90,0,6,0.1,0.1,170.15,404.42,68175.0,48.71
1,1,1,20,1750,0.001,0.25,0.2,5,2,2,90,0,6,0.1,0.1,151.93,528.28,68175.0,68.97
1,1,1,20,1750,0.001,0.25,0.2,5,3,2,90,0,6,0.1,0.1,175.15,164.52,68175.0,8.09
1,1,1,20,1750,0.001,0.25,0.2,6,2,2,90,0,6,0.1,0.1,142.35,656.66,68175.0,93.59
1,1,1,20,1750,0.001,0.25,0.2,6,3,2,90,0,6,0.1,0.1,178.21,226.68,68175.0,13.31
1,1,1,20,1750,0.0015,0.25,0.2,1,1,2,90,0,6,0.1,0.1,1071.96,1234.32,68175.0,121.0
1,1,1,20,1750,0.0015,0.25,0.2,2,1,2,90,0,6,0.1,0.1,917.09,2909.94,68175.0,392.52
1,1,1,20,1750,0.0015,0.25,0.2,3,2,2,90,0,6,0.1,0.1,1041.48,1318.34,68175.0,107.9
1,1,1,20,1750,0.0015,0.25,0.2,4,2,2,90,0,6,0.1,0.1,965.22,1898.88,68175.0,200.61
1,1,1,20,1750,0.0015,0.25,0.2,5,2,2,90,0,6,0.1,0.1,893.75,2562.4,68175.0,318.02
1,1,1,20,1750,0.0015,0.25,0.2,5,3,2,90,0,6,0.1,0.1,1044.73,1311.02,68175.0,107.88
1,1,1,20,1750,0.0015,0.25,0.2,6,2,2,90,0,6,0.1,0.1,839.26,3292.5,68175.0,456.66
