test_cost,fp_cost,quarantine_cost,infection_cost,n,p,beta,gamma,napt,ntpa,testing_gap,tests_per_period,turnaround_time,restriction_time,fn,fp,total_infection,total_quarantined_days,total_test_cost,total_false_positives
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,0,10,0.1,0.1,447.12,2066.28,65025.0,201.42
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,0,11,0.1,0.1,534.78,2753.62,65025.0,236.1
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,0,11,0.1,0.1,194.44,3520.86,65025.0,603.1
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,0,11,0.1,0.1,486.46,2136.86,65025.0,163.84
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,0,11,0.1,0.1,360.94,2158.92,65025.0,241.8
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,0,11,0.1,0.1,241.0,1894.2,65025.0,278.34
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,0,11,0.1,0.1,497.42,1963.68,65025.0,148.0
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,0,11,0.1,0.1,158.36,1594.88,65025.0,294.74
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,0,11,0.1,0.1,417.18,1941.4,65025.0,182.0
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,0,12,0.1,0.1,533.84,2849.48,65025.0,231.82
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,0,12,0.1,0.1,215.36,3755.68,65025.0,619.4
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,0,12,0.1,0.1,493.18,2202.88,65025.0,165.54
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,0,12,0.1,0.1,334.34,2010.6,65025.0,220.72
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,0,12,0.1,0.1,264.56,2073.4,65025.0,294.86
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,0,12,0.1,0.1,491.72,1986.92,65025.0,145.62
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,0,12,0.1,0.1,147.48,1469.12,65025.0,269.66
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,0,12,0.1,0.1,406.96,1806.4,65025.0,167.56
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,1,3,0.1,0.1,717.16,944.36,65025.0,229.74
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,1,3,0.1,0.1,624.56,2360.6,65025.0,789.86
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,1,3,0.1,0.1,699.84,1135.2,65025.0,245.84
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,1,3,0.1,0.1,657.6,1756.38,65025.0,482.08
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,1,3,0.1,0.1,602.98,2338.86,65025.0,740.14
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,1,3,0.1,0.1,698.08,1211.98,65025.0,281.96
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,1,3,0.1,0.1,534.08,2821.32,65025.0,973.04
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,1,3,0.1,0.1,663.26,1588.46,65025.0,432.76
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,1,4,0.1,0.1,697.36,1287.24,65025.0,227.3
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,1,4,0.1,0.1,567.12,2928.24,65025.0,771.78
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,1,4,0.1,0.1,666.38,1422.18,65025.0,228.06
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,1,4,0.1,0.1,629.34,2189.64,65025.0,455.32
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,1,4,0.1,0.1,561.8,2754.9,65025.0,673.92
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,1,4,0.1,0.1,667.5,1530.28,65025.0,261.98
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,1,4,0.1,0.1,494.92,3216.24,65025.0,891.26
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,1,4,0.1,0.1,637.92,1940.22,65025.0,391.86
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,1,5,0.1,0.1,677.52,1620.6,65025.0,230.22
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,1,5,0.1,0.1,517.48,3459.68,65025.0,751.84
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,1,5,0.1,0.1,637.16,1715.32,65025.0,220.1
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,1,5,0.1,0.1,594.78,2537.86,65025.0,426.16
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,1,5,0.1,0.1,507.1,2959.06,65025.0,604.78
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,1,5,0.1,0.1,654.5,1854.98,65025.0,252.04
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,1,5,0.1,0.1,438.22,3320.76,65025.0,781.94
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,1,5,0.1,0.1,613.68,2295.34,65025.0,373.6
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,1,6,0.1,0.1,660.2,1848.58,65025.0,231.1
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,1,6,0.1,0.1,495.1,3768.4,65025.0,745.8
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,1,6,0.1,0.1,644.9,2062.32,65025.0,226.54
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,1,6,0.1,0.1,578.16,2787.04,65025.0,415.64
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,1,6,0.1,0.1,490.54,3219.86,65025.0,601.04
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,1,6,0.1,0.1,639.18,2049.58,65025.0,237.5
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,1,6,0.1,0.1,428.28,3586.32,65025.0,782.28
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,1,6,0.1,0.1,592.48,2491.1,65025.0,356.82
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,1,7,0.1,0.1,653.44,2116.42,65025.0,231.5
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,1,7,0.1,0.1,445.78,3952.48,65025.0,721.78
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,1,7,0.1,0.1,621.68,2238.78,65025.0,221.78
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,1,7,0.1,0.1,557.96,2963.38,65025.0,399.24
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,1,7,0.1,0.1,483.1,3417.4,65025.0,583.46
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,1,7,0.1,0.1,623.68,2190.66,65025.0,227.42
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,1,7,0.1,0.1,393.84,3312.8,65025.0,679.58
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,1,7,0.1,0.1,583.32,2639.88,65025.0,340.34
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,1,8,0.1,0.1,640.0,2303.18,65025.0,229.18
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,1,8,0.1,0.1,448.52,4143.22,65025.0,714.72
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,1,8,0.1,0.1,612.12,2263.4,65025.0,206.06
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,1,8,0.1,0.1,547.3,2949.66,65025.0,375.7
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,1,8,0.1,0.1,461.32,3387.12,65025.0,555.48
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,1,8,0.1,0.1,614.52,2372.96,65025.0,228.72
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,1,8,0.1,0.1,415.06,3856.82,65025.0,760.72
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,1,8,0.1,0.1,576.1,2868.02,65025.0,344.2
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,1,9,0.1,0.1,636.76,2485.64,65025.0,232.62
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,1,9,0.1,0.1,425.08,4276.26,65025.0,712.46
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,1,9,0.1,0.1,610.24,2559.36,65025.0,216.9
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,1,9,0.1,0.1,536.48,3181.38,65025.0,386.32
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,1,9,0.1,0.1,466.7,3615.02,65025.0,568.7
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,1,9,0.1,0.1,614.2,2493.94,65025.0,224.94
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,1,9,0.1,0.1,391.28,3767.72,65025.0,718.92
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,1,9,0.1,0.1,570.78,2859.18,65025.0,329.42
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,1,10,0.1,0.1,628.34,2625.2,65025.0,227.0
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,1,10,0.1,0.1,442.5,4580.9,65025.0,723.94
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,1,10,0.1,0.1,615.66,2656.36,65025.0,215.12
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,1,10,0.1,0.1,544.7,3257.0,65025.0,386.58
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,1,10,0.1,0.1,454.7,3539.24,65025.0,545.1
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,1,10,0.1,0.1,612.48,2592.82,65025.0,225.5
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,1,10,0.1,0.1,392.94,3695.42,65025.0,699.74
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,1,10,0.1,0.1,569.68,3032.6,65025.0,337.42
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,1,11,0.1,0.1,620.62,2828.14,65025.0,235.14
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,1,11,0.1,0.1,432.96,4651.78,65025.0,721.76
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,1,11,0.1,0.1,609.46,2687.96,65025.0,208.06
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,1,11,0.1,0.1,545.2,3415.76,65025.0,389.42
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,1,11,0.1,0.1,463.34,3697.8,65025.0,555.1
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,1,11,0.1,0.1,610.5,2715.32,65025.0,224.52
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,1,11,0.1,0.1,408.52,3963.58,65025.0,742.68
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,1,11,0.1,0.1,562.32,2975.32,65025.0,317.8
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,1,12,0.1,0.1,627.88,2848.4,65025.0,229.2
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,1,12,0.1,0.1,391.14,4518.82,65025.0,697.04
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,1,12,0.1,0.1,608.02,2757.04,65025.0,213.06
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,1,12,0.1,0.1,521.96,3363.38,65025.0,375.08
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,1,12,0.1,0.1,457.32,3678.68,65025.0,548.58
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,1,12,0.1,0.1,608.32,2833.16,65025.0,230.32
1,1,1,20,1000,0.003,0.25,0.2,6,2,2,170,1,12,0.1,0.1,391.42,3783.62,65025.0,703.06
1,1,1,20,1000,0.003,0.25,0.2,6,3,2,170,1,12,0.1,0.1,564.46,3214.38,65025.0,339.68
1,1,1,20,1000,0.003,0.25,0.2,1,1,2,170,2,3,0.1,0.1,746.52,470.26,65025.0,211.54
1,1,1,20,1000,0.003,0.25,0.2,2,1,2,170,2,3,0.1,0.1,724.14,1305.96,65025.0,800.14
1,1,1,20,1000,0.003,0.25,0.2,3,2,2,170,2,3,0.1,0.1,735.54,593.72,65025.0,250.42
1,1,1,20,1000,0.003,0.25,0.2,4,2,2,170,2,3,0.1,0.1,723.46,970.5,65025.0,522.88
1,1,1,20,1000,0.003,0.25,0.2,5,2,2,170,2,3,0.1,0.1,709.06,1446.44,65025.0,890.58
1,1,1,20,1000,0.003,0.25,0.2,5,3,2,170,2,3,0.1,0.1,741.46,671.42,65025.0,318.0
